庄心妍,#genre#
多想是他,http://em.21dtv.com/songs/60090258.mkv
大勇,http://em.21dtv.com/songs/60075087.mkv
对折,http://em.21dtv.com/songs/60015139.mkv
大丈夫,http://em.21dtv.com/songs/60014231.mkv
额尔古纳,http://em.21dtv.com/songs/60075271.mkv
风宝贝,http://em.21dtv.com/songs/60017221.mkv
付出不一定能收回,http://em.21dtv.com/songs/60017746.mkv
疯狂去摇摆,http://em.21dtv.com/songs/60130517.mkv
粉墨情缘,http://em.21dtv.com/songs/60017178.mkv
For This Love,http://em.21dtv.com/songs/60169027.mkv
放弃一切,http://em.21dtv.com/songs/60016673.mkv
放手,http://em.21dtv.com/songs/60016710.mkv
浮生若梦,http://em.21dtv.com/songs/60169731.mkv
放下,http://em.21dtv.com/songs/60106310.mkv
奉献一生,http://em.21dtv.com/songs/60091052.mkv
风雨桥,http://em.21dtv.com/songs/60091146.mkv
凤阳是个好地方,http://em.21dtv.com/songs/60017614.mkv
风有时停,http://em.21dtv.com/songs/60017395.mkv
风筝断了线,http://em.21dtv.com/songs/60103627.mkv
风中飘落相思雨,http://em.21dtv.com/songs/60017514.mkv
干脆,http://em.21dtv.com/songs/60121670.mkv
功德圆满,http://em.21dtv.com/songs/60018718.mkv
尴尬,http://em.21dtv.com/songs/60158033.mkv
孤魂,http://em.21dtv.com/songs/60067036.mkv
桂花酿,http://em.21dtv.com/songs/60019411.mkv
桂花酿(演唱会),http://em.21dtv.com/songs/60019410.mkv
高洁流芳,http://em.21dtv.com/songs/60136970.mkv
感激你,http://em.21dtv.com/songs/60075456.mkv
贡米飘香,http://em.21dtv.com/songs/60119512.mkv
姑娘对不起,http://em.21dtv.com/songs/60165700.mkv
贵气逼人(演唱会),http://em.21dtv.com/songs/60019408.mkv
过期的情书,http://em.21dtv.com/songs/60019509.mkv
感受你的伤,http://em.21dtv.com/songs/60075459.mkv
拱手让他,http://em.21dtv.com/songs/60018759.mkv
哥特式寂寞,http://em.21dtv.com/songs/60018327.mkv
高天上流云,http://em.21dtv.com/songs/60018230.mkv
割心,http://em.21dtv.com/songs/60018354.mkv
故乡的小屋(演唱会),http://em.21dtv.com/songs/60019092.mkv
过雪山草地,http://em.21dtv.com/songs/60019536.mkv
赶月,http://em.21dtv.com/songs/60091144.mkv
歌中故事,http://em.21dtv.com/songs/60018408.mkv
贵州恋歌,http://em.21dtv.com/songs/60087788.mkv
高枕无忧,http://em.21dtv.com/songs/60018257.mkv
Harder To Breathe（我是歌手第二期）,http://em.21dtv.com/songs/60096269.mkv
回不去的从前,http://em.21dtv.com/songs/60131272.mkv
化蝶,http://em.21dtv.com/songs/60021591.mkv
花儿与少年,http://em.21dtv.com/songs/60021358.mkv
荒废,http://em.21dtv.com/songs/60021859.mkv
黄昏的心(无原唱),http://em.21dtv.com/songs/60021948.mkv
好怀念,http://em.21dtv.com/songs/60103622.mkv
好聚好散,http://em.21dtv.com/songs/60020072.mkv
喝酒就是喝醉,http://em.21dtv.com/songs/60163167.mkv
花开花落,http://em.21dtv.com/songs/60021430.mkv
毁类,http://em.21dtv.com/songs/60022266.mkv
红梅赞,http://em.21dtv.com/songs/60020915.mkv
红梅赞(演唱会),http://em.21dtv.com/songs/60067073.mkv
黑色森林,http://em.21dtv.com/songs/60068319.mkv
海山仙子,http://em.21dtv.com/songs/60091041.mkv
黄水谣,http://em.21dtv.com/songs/60021992.mkv
回头太难,http://em.21dtv.com/songs/60022189.mkv
欢天喜地,http://em.21dtv.com/songs/60021771.mkv
荷塘月色(风景),http://em.21dtv.com/songs/60102801.mkv
还我一个永远,http://em.21dtv.com/songs/60087807.mkv
花心的男人没人爱,http://em.21dtv.com/songs/60111835.mkv
好消息,http://em.21dtv.com/songs/60020224.mkv
回心转意,http://em.21dtv.com/songs/60022226.mkv
回心转意(演唱会),http://em.21dtv.com/songs/60022216.mkv
花月,http://em.21dtv.com/songs/60021546.mkv
合影留念,http://em.21dtv.com/songs/60020314.mkv
还有一个你,http://em.21dtv.com/songs/60075890.mkv
还早,http://em.21dtv.com/songs/60019671.mkv
孩子快抓紧妈妈的手,http://em.21dtv.com/songs/60090846.mkv
海之头江之尾,http://em.21dtv.com/songs/60085166.mkv
活着我不想这样,http://em.21dtv.com/songs/60100107.mkv
句点,http://em.21dtv.com/songs/60088769.mkv
几度回首,http://em.21dtv.com/songs/60091051.mkv
简单女孩,http://em.21dtv.com/songs/60023262.mkv
给个哭的机会,http://em.21dtv.com/songs/60018481.mkv
菊花大馒头,http://em.21dtv.com/songs/60102568.mkv
菊花台,http://em.21dtv.com/songs/60113468.mkv
寂寞空城,http://em.21dtv.com/songs/60061287.mkv
寂寞我就跳,http://em.21dtv.com/songs/60022934.mkv
给你们,http://em.21dtv.com/songs/60018504.mkv
给你们(演唱会),http://em.21dtv.com/songs/60018503.mkv
江南味道,http://em.21dtv.com/songs/60112738.mkv
酒起歌响,http://em.21dtv.com/songs/60126887.mkv
激情拥抱美好明天,http://em.21dtv.com/songs/60105842.mkv
假如你忘记我,http://em.21dtv.com/songs/60091074.mkv
就是爱你,http://em.21dtv.com/songs/60061320.mkv
举手不回,http://em.21dtv.com/songs/60024721.mkv
今天以后,http://em.21dtv.com/songs/60023886.mkv
julia,http://em.21dtv.com/songs/60067923.mkv
假行僧,http://em.21dtv.com/songs/60022585.mkv
锦绣中华,http://em.21dtv.com/songs/60024132.mkv
解药,http://em.21dtv.com/songs/60024091.mkv
今夜的探戈(无原唱),http://em.21dtv.com/songs/60066240.mkv
今夜寒风冷酸酸(无原唱),http://em.21dtv.com/songs/60023965.mkv
就这样让你走,http://em.21dtv.com/songs/60072098.mkv
家在这里,http://em.21dtv.com/songs/60155676.mkv
家在子长,http://em.21dtv.com/songs/60157276.mkv
可爱的查某,http://em.21dtv.com/songs/60025227.mkv
刻骨铭心,http://em.21dtv.com/songs/60076265.mkv
Kimmy,http://em.21dtv.com/songs/60111956.mkv
快乐的人请鼓掌,http://em.21dtv.com/songs/60025726.mkv
苦乐一起说,http://em.21dtv.com/songs/60025625.mkv
开心庆典,http://em.21dtv.com/songs/60089867.mkv
离爱不远（我是歌手第二期）,http://em.21dtv.com/songs/60096272.mkv
恋爱说明书,http://em.21dtv.com/songs/60106923.mkv
last christmas,http://em.21dtv.com/songs/60071624.mkv
老爸老妈大声唱,http://em.21dtv.com/songs/60109411.mkv
两个城市,http://em.21dtv.com/songs/60094104.mkv
两个人的苦恋,http://em.21dtv.com/songs/60061371.mkv
泪海,http://em.21dtv.com/songs/60163841.mkv
兰花花,http://em.21dtv.com/songs/60089263.mkv
龙江源,http://em.21dtv.com/songs/60094092.mkv
离开,http://em.21dtv.com/songs/60026718.mkv
两棵橡树,http://em.21dtv.com/songs/60089700.mkv
琉璃锁,http://em.21dtv.com/songs/60103625.mkv
两年的约定,http://em.21dtv.com/songs/60064480.mkv
留你留得好苦,http://em.21dtv.com/songs/60027552.mkv
老男人,http://em.21dtv.com/songs/60131407.mkv
Love U U,http://em.21dtv.com/songs/60165900.mkv
老婆是否能回头,http://em.21dtv.com/songs/60147803.mkv
浪人情歌,http://em.21dtv.com/songs/60098344.mkv
泪水划过的脸,http://em.21dtv.com/songs/60121674.mkv
龙腾虎跃,http://em.21dtv.com/songs/60027840.mkv
落叶,http://em.21dtv.com/songs/60028107.mkv
浏阳河,http://em.21dtv.com/songs/60027517.mkv
两座城市,http://em.21dtv.com/songs/60096104.mkv
流着泪说分手,http://em.21dtv.com/songs/60112689.mkv
梁祝赞歌(演唱会),http://em.21dtv.com/songs/60027207.mkv
命,http://em.21dtv.com/songs/60030271.mkv
迷迭香,http://em.21dtv.com/songs/60096274.mkv
没关系,http://em.21dtv.com/songs/60028716.mkv
梦回东台,http://em.21dtv.com/songs/60169140.mkv
梅花引,http://em.21dtv.com/songs/60028991.mkv
梦回长安,http://em.21dtv.com/songs/60149618.mkv
面具,http://em.21dtv.com/songs/60030034.mkv
苗街谣,http://em.21dtv.com/songs/60091043.mkv
美丽的姑娘叫卓玛,http://em.21dtv.com/songs/60063416.mkv
美丽的野芭蕉,http://em.21dtv.com/songs/60149356.mkv
梦里老家,http://em.21dtv.com/songs/60127850.mkv
美丽神奇的地方,http://em.21dtv.com/songs/60029268.mkv
美丽心灵,http://em.21dtv.com/songs/60091143.mkv
面目全非,http://em.21dtv.com/songs/60030037.mkv
梦起鹅城,http://em.21dtv.com/songs/60076673.mkv
明日理想,http://em.21dtv.com/songs/60091039.mkv
陌生关系,http://em.21dtv.com/songs/60158410.mkv
每天都把自己灌醉,http://em.21dtv.com/songs/60162395.mkv
妈我想你了,http://em.21dtv.com/songs/60070904.mkv
漫游,http://em.21dtv.com/songs/60028571.mkv
明月光,http://em.21dtv.com/songs/60030244.mkv
梦忆江南(演唱会),http://em.21dtv.com/songs/60029739.mkv
梦远了,http://em.21dtv.com/songs/60029749.mkv
没有你的孤单,http://em.21dtv.com/songs/60061408.mkv
没有你的月台,http://em.21dtv.com/songs/60028829.mkv
梦圆中国,http://em.21dtv.com/songs/60108478.mkv
梦中的额吉,http://em.21dtv.com/songs/60148765.mkv
某种感觉,http://em.21dtv.com/songs/60030506.mkv
梦中情人,http://em.21dtv.com/songs/60029804.mkv
你不会懂,http://em.21dtv.com/songs/60031472.mkv
拿不起放不下你,http://em.21dtv.com/songs/60076771.mkv
拿不起放不下起,http://em.21dtv.com/songs/60030650.mkv
难道爱一个人有错吗,http://em.21dtv.com/songs/60031170.mkv
你的灵魂背叛了你的心,http://em.21dtv.com/songs/60076893.mkv
难道是我上辈子欠了你,http://em.21dtv.com/songs/60031182.mkv
你对她好,http://em.21dtv.com/songs/60031694.mkv
你的现在,http://em.21dtv.com/songs/60031625.mkv
难得有情人,http://em.21dtv.com/songs/60031208.mkv
你的眼神骗不了我,http://em.21dtv.com/songs/60031671.mkv
南方是何方,http://em.21dtv.com/songs/60169329.mkv
你坏坏,http://em.21dtv.com/songs/60131394.mkv
南湖望月,http://em.21dtv.com/songs/60031116.mkv
你给的温柔,http://em.21dtv.com/songs/60117263.mkv
那就是爱,http://em.21dtv.com/songs/60085488.mkv
你就是我的新娘,http://em.21dtv.com/songs/60070988.mkv
柠檬草的味道,http://em.21dtv.com/songs/60165901.mkv
男人的好,http://em.21dtv.com/songs/60030956.mkv
男人的酒女人的泪,http://em.21dtv.com/songs/60132468.mkv
女人花,http://em.21dtv.com/songs/60100039.mkv
你说那一天你要来,http://em.21dtv.com/songs/60032262.mkv
你是我爱的风景线,http://em.21dtv.com/songs/60032071.mkv
你我一家,http://em.21dtv.com/songs/60032338.mkv
你我之间,http://em.21dtv.com/songs/60108554.mkv
你幸福我快乐,http://em.21dtv.com/songs/60103621.mkv
女一号,http://em.21dtv.com/songs/60071018.mkv
女子モドキ,http://em.21dtv.com/songs/60136537.mkv
平安大道,http://em.21dtv.com/songs/60033573.mkv
泡泡,http://em.21dtv.com/songs/60033217.mkv
怕我的脆弱,http://em.21dtv.com/songs/60033106.mkv
朋友的问候,http://em.21dtv.com/songs/60033327.mkv
披着羊皮的狼(演唱会),http://em.21dtv.com/songs/60033385.mkv
亲爱的你,http://em.21dtv.com/songs/60097356.mkv
亲爱的你在哪里,http://em.21dtv.com/songs/60149964.mkv
亲爱的人,http://em.21dtv.com/songs/60034539.mkv
前度,http://em.21dtv.com/songs/60035959.mkv
起风,http://em.21dtv.com/songs/60091086.mkv
千古传奇,http://em.21dtv.com/songs/60125524.mkv
千古风流,http://em.21dtv.com/songs/60034077.mkv
千古美人,http://em.21dtv.com/songs/60034080.mkv
牵挂你的人是我,http://em.21dtv.com/songs/60103624.mkv
奇迹,http://em.21dtv.com/songs/60033947.mkv
千金难买,http://em.21dtv.com/songs/60034093.mkv
千金难买(演唱会),http://em.21dtv.com/songs/60034092.mkv
千里共婵娟,http://em.21dtv.com/songs/60034097.mkv
千里共缠绵,http://em.21dtv.com/songs/60087968.mkv
情路茫茫,http://em.21dtv.com/songs/60035074.mkv
七秒钟记忆,http://em.21dtv.com/songs/60131399.mkv
去年冬天,http://em.21dtv.com/songs/60077300.mkv
千年一览,http://em.21dtv.com/songs/60162398.mkv
牵牵手,http://em.21dtv.com/songs/60034217.mkv
情人知己,http://em.21dtv.com/songs/60035267.mkv
泉水叮咚,http://em.21dtv.com/songs/60035943.mkv
齐声恭贺你,http://em.21dtv.com/songs/60033862.mkv
前世今生,http://em.21dtv.com/songs/60085592.mkv
恰似你的温柔,http://em.21dtv.com/songs/60090256.mkv
秋水伊人,http://em.21dtv.com/songs/60077287.mkv
情深谊长,http://em.21dtv.com/songs/60035322.mkv
七天,http://em.21dtv.com/songs/60033771.mkv
齐天情圣,http://em.21dtv.com/songs/60089701.mkv
情同手足,http://em.21dtv.com/songs/60035363.mkv
千喜宝贝,http://em.21dtv.com/songs/60091149.mkv
情有独钟,http://em.21dtv.com/songs/60035422.mkv
情在花溪,http://em.21dtv.com/songs/60091038.mkv
曲终人散,http://em.21dtv.com/songs/60035823.mkv
曲终人散(演唱会),http://em.21dtv.com/songs/60035822.mkv
Racheal,http://em.21dtv.com/songs/60126719.mkv
如果不爱我请别伤害我,http://em.21dtv.com/songs/60061538.mkv
如果你幸福,http://em.21dtv.com/songs/60102799.mkv
人间第一情,http://em.21dtv.com/songs/60036333.mkv
人间天堂,http://em.21dtv.com/songs/60036341.mkv
人人都说沂蒙美,http://em.21dtv.com/songs/60143416.mkv
人生如酿,http://em.21dtv.com/songs/60165687.mkv
人说山西好风光,http://em.21dtv.com/songs/60036468.mkv
让头抬的更高,http://em.21dtv.com/songs/60089273.mkv
让我愉快爱一次,http://em.21dtv.com/songs/60036190.mkv
如相恋,http://em.21dtv.com/songs/60138705.mkv
入戏太深,http://em.21dtv.com/songs/60102798.mkv
谁爱谁(演唱会),http://em.21dtv.com/songs/60039933.mkv
舍不得你的爱,http://em.21dtv.com/songs/60091085.mkv
四百龙银,http://em.21dtv.com/songs/60040647.mkv
伤城,http://em.21dtv.com/songs/60037765.mkv
See You Again,http://em.21dtv.com/songs/60115464.mkv
水果情歌,http://em.21dtv.com/songs/60040192.mkv
说故事(演唱会),http://em.21dtv.com/songs/60040368.mkv
傻瓜与野丫头,http://em.21dtv.com/songs/60037516.mkv
傻瓜与野ㄚ头,http://em.21dtv.com/songs/60087805.mkv
说谎的流星,http://em.21dtv.com/songs/60077730.mkv
山海经,http://em.21dtv.com/songs/60150008.mkv
珊瑚颂(演唱会),http://em.21dtv.com/songs/60067398.mkv
神经,http://em.21dtv.com/songs/60146704.mkv
桑吉拉姆,http://em.21dtv.com/songs/60091054.mkv
谁教我曾经说过,http://em.21dtv.com/songs/60039996.mkv
时间游戏,http://em.21dtv.com/songs/60130195.mkv
丝路风情,http://em.21dtv.com/songs/60040456.mkv
沙漠海,http://em.21dtv.com/songs/60037460.mkv
苏区兄弟,http://em.21dtv.com/songs/60129080.mkv
虽然离开,http://em.21dtv.com/songs/60040910.mkv
三十三个月亮(演唱会),http://em.21dtv.com/songs/60037323.mkv
世上只有(演唱会),http://em.21dtv.com/songs/60039319.mkv
伤透爱刺痛心,http://em.21dtv.com/songs/60072373.mkv
superman,http://em.21dtv.com/songs/60060917.mkv
谁问你与我,http://em.21dtv.com/songs/60040137.mkv
伞下,http://em.21dtv.com/songs/60037378.mkv
熟悉的陌生人,http://em.21dtv.com/songs/60039768.mkv
思乡曲,http://em.21dtv.com/songs/60139136.mkv
伤心三宝,http://em.21dtv.com/songs/60086810.mkv
水乡谣,http://em.21dtv.com/songs/60067447.mkv
伤心作者,http://em.21dtv.com/songs/60135242.mkv
谁也不欠谁,http://em.21dtv.com/songs/60040148.mkv
誓言的幻境,http://em.21dtv.com/songs/60039578.mkv
十月第一天,http://em.21dtv.com/songs/60108477.mkv
太爱你,http://em.21dtv.com/songs/60077806.mkv
天边传来一首歌,http://em.21dtv.com/songs/60083877.mkv
痛彻心扉的别离,http://em.21dtv.com/songs/60165701.mkv
腾冲谣,http://em.21dtv.com/songs/60041674.mkv
THE BLUE NIGHT OF JEJU ISLAND,http://em.21dtv.com/songs/60145170.mkv
停留在回忆,http://em.21dtv.com/songs/60154631.mkv
甜蜜冒险,http://em.21dtv.com/songs/60143983.mkv
疼你到最后,http://em.21dtv.com/songs/60091082.mkv
替身,http://em.21dtv.com/songs/60041715.mkv
同是你我他(演唱会),http://em.21dtv.com/songs/60042682.mkv
天堂,http://em.21dtv.com/songs/60042106.mkv
天台的月光,http://em.21dtv.com/songs/60085789.mkv
痛痛快快醉一回,http://em.21dtv.com/songs/60163882.mkv
听香,http://em.21dtv.com/songs/60168807.mkv
踏雪寻梅,http://em.21dtv.com/songs/60041211.mkv
桃乡走,http://em.21dtv.com/songs/60041608.mkv
天涯歌女,http://em.21dtv.com/songs/60042245.mkv
天真,http://em.21dtv.com/songs/60077919.mkv
我爱李时珍,http://em.21dtv.com/songs/60099221.mkv
为爱守护,http://em.21dtv.com/songs/60146745.mkv
为爱停留,http://em.21dtv.com/songs/60043837.mkv
我被爱打败,http://em.21dtv.com/songs/60044720.mkv
万般爱恋皆罢休,http://em.21dtv.com/songs/60091073.mkv
为不爱我的人流泪,http://em.21dtv.com/songs/60115422.mkv
我不后悔(演唱会),http://em.21dtv.com/songs/60044769.mkv
我不恨你,http://em.21dtv.com/songs/60044768.mkv
我伴梅花报春来,http://em.21dtv.com/songs/60152384.mkv
我不适合你,http://em.21dtv.com/songs/60080870.mkv
忘川河,http://em.21dtv.com/songs/60067514.mkv
未曾好过,http://em.21dtv.com/songs/60044228.mkv
味道(演唱会),http://em.21dtv.com/songs/60044312.mkv
我的东台我爱你,http://em.21dtv.com/songs/60162102.mkv
我的红安我的梦,http://em.21dtv.com/songs/60100034.mkv
我的家乡沂蒙山,http://em.21dtv.com/songs/60045116.mkv
我的家园,http://em.21dtv.com/songs/60143417.mkv
我的快乐悲伤,http://em.21dtv.com/songs/60045134.mkv
我的快乐与你,http://em.21dtv.com/songs/60092593.mkv
我的力量,http://em.21dtv.com/songs/60045149.mkv
我的诺,http://em.21dtv.com/songs/60151630.mkv
我对你的爱你珍惜了吗,http://em.21dtv.com/songs/60045399.mkv
我的祖国(演唱会),http://em.21dtv.com/songs/60045362.mkv
我的中国我爱你,http://em.21dtv.com/songs/60104885.mkv
无关快乐,http://em.21dtv.com/songs/60118965.mkv
微光中的歌吟,http://em.21dtv.com/songs/60043762.mkv
我好想你,http://em.21dtv.com/songs/60125312.mkv
wind beneath my wings(演唱会),http://em.21dtv.com/songs/60006351.mkv
Winter 一人,http://em.21dtv.com/songs/60131607.mkv
万家福,http://em.21dtv.com/songs/60121669.mkv
我们都老了,http://em.21dtv.com/songs/60118964.mkv
我们是天使,http://em.21dtv.com/songs/60045939.mkv
我们是一家,http://em.21dtv.com/songs/60121672.mkv
我没有感觉,http://em.21dtv.com/songs/60087806.mkv
枉凝眉,http://em.21dtv.com/songs/60043412.mkv
外婆,http://em.21dtv.com/songs/60169729.mkv
无情的温柔,http://em.21dtv.com/songs/60047337.mkv
婉容,http://em.21dtv.com/songs/60078016.mkv
我随彩蝶翩翩飞,http://em.21dtv.com/songs/60046263.mkv
往事回首,http://em.21dtv.com/songs/60061647.mkv
我是流氓我怕谁,http://em.21dtv.com/songs/60046125.mkv
为什么相爱的人不能在一起,http://em.21dtv.com/songs/60044099.mkv
我是你曾经的女人,http://em.21dtv.com/songs/60072557.mkv
万事如意,http://em.21dtv.com/songs/60043306.mkv
我是一个兵,http://em.21dtv.com/songs/60046190.mkv
为什幺相爱的人不可以在一起,http://em.21dtv.com/songs/60088768.mkv
我是真的爱你(我是歌手第二期),http://em.21dtv.com/songs/60081983.mkv
我是真的爱你（我是歌手第二期）,http://em.21dtv.com/songs/60096270.mkv
玩味,http://em.21dtv.com/songs/60166520.mkv
我问你,http://em.21dtv.com/songs/60143630.mkv
望星空,http://em.21dtv.com/songs/60043717.mkv
问心无愧,http://em.21dtv.com/songs/60044501.mkv
我要的幸福,http://em.21dtv.com/songs/60078380.mkv
我一个人流泪,http://em.21dtv.com/songs/60091076.mkv
我以为,http://em.21dtv.com/songs/60120517.mkv
完整,http://em.21dtv.com/songs/60151614.mkv
我走了,http://em.21dtv.com/songs/60078426.mkv
我站立的地方是中国,http://em.21dtv.com/songs/60152413.mkv
万紫千红,http://em.21dtv.com/songs/60043334.mkv
我在想念你,http://em.21dtv.com/songs/60103623.mkv
小阿�,http://em.21dtv.com/songs/60091037.mkv
相爱是罪,http://em.21dtv.com/songs/60091083.mkv
小宝,http://em.21dtv.com/songs/60169730.mkv
西北黑雨,http://em.21dtv.com/songs/60078494.mkv
想不开放不开,http://em.21dtv.com/songs/60121752.mkv
下辈子爱个够,http://em.21dtv.com/songs/60061741.mkv
小城大事(演唱会),http://em.21dtv.com/songs/60049508.mkv
下定决心忘记你,http://em.21dtv.com/songs/60153060.mkv
笑得痛苦,http://em.21dtv.com/songs/60091084.mkv
幸福不会从天降,http://em.21dtv.com/songs/60051229.mkv
幸福的方向,http://em.21dtv.com/songs/60051254.mkv
幸福的歌谣,http://em.21dtv.com/songs/60115898.mkv
幸福的滋味,http://em.21dtv.com/songs/60051303.mkv
幸福中国一起走,http://em.21dtv.com/songs/60149965.mkv
幸福之家,http://em.21dtv.com/songs/60111090.mkv
星光灿烂,http://em.21dtv.com/songs/60051047.mkv
新滚滚红尘(演唱会),http://em.21dtv.com/songs/60084231.mkv
消耗,http://em.21dtv.com/songs/60049432.mkv
小花猫,http://em.21dtv.com/songs/60049592.mkv
绣红旗(演唱会),http://em.21dtv.com/songs/60067682.mkv
小河倘水,http://em.21dtv.com/songs/60049572.mkv
想见他,http://em.21dtv.com/songs/60049057.mkv
心里有话对你说,http://em.21dtv.com/songs/60050344.mkv
小妹,http://em.21dtv.com/songs/60049648.mkv
寻梦崀山,http://em.21dtv.com/songs/60145084.mkv
信念(演唱会),http://em.21dtv.com/songs/60065265.mkv
新年快乐,http://em.21dtv.com/songs/60121753.mkv
小鸟依人,http://em.21dtv.com/songs/60049682.mkv
小脾气,http://em.21dtv.com/songs/60071332.mkv
绣球飞飞,http://em.21dtv.com/songs/60126237.mkv
心碎,http://em.21dtv.com/songs/60067658.mkv
喜事多,http://em.21dtv.com/songs/60048173.mkv
喜事登门,http://em.21dtv.com/songs/60091139.mkv
袖手旁观（我是歌手第二期）,http://em.21dtv.com/songs/60096273.mkv
夏天,http://em.21dtv.com/songs/60086973.mkv
夏天2013,http://em.21dtv.com/songs/60097773.mkv
希望的中国走向未来,http://em.21dtv.com/songs/60047982.mkv
希望之星,http://em.21dtv.com/songs/60122823.mkv
消息,http://em.21dtv.com/songs/60049445.mkv
消息(演唱会),http://em.21dtv.com/songs/60049444.mkv
相信爱情,http://em.21dtv.com/songs/60078591.mkv
小小的太阳,http://em.21dtv.com/songs/60049803.mkv
小小日本,http://em.21dtv.com/songs/60070066.mkv
相信远方,http://em.21dtv.com/songs/60091150.mkv
喜新厌旧,http://em.21dtv.com/songs/60048182.mkv
笑颜,http://em.21dtv.com/songs/60049966.mkv
现眼报,http://em.21dtv.com/songs/60078556.mkv
向阳而生,http://em.21dtv.com/songs/60162165.mkv
相约红尘,http://em.21dtv.com/songs/60155682.mkv
洗衣机,http://em.21dtv.com/songs/60048097.mkv
小雨来的正是时候(无原唱),http://em.21dtv.com/songs/60049888.mkv
喜盈门,http://em.21dtv.com/songs/60048188.mkv
细雨长歌,http://em.21dtv.com/songs/60131882.mkv
香醉人间三千年,http://em.21dtv.com/songs/60125315.mkv
心中唯一的花,http://em.21dtv.com/songs/60072652.mkv
有伴,http://em.21dtv.com/songs/60154988.mkv
油茶花开,http://em.21dtv.com/songs/60100035.mkv
有点不习惯,http://em.21dtv.com/songs/60080871.mkv
一滴泪,http://em.21dtv.com/songs/60052850.mkv
原地跳,http://em.21dtv.com/songs/60055914.mkv
月儿圆了,http://em.21dtv.com/songs/60121673.mkv
荧光,http://em.21dtv.com/songs/60054509.mkv
月光爱人,http://em.21dtv.com/songs/60094101.mkv
阳光灿烂,http://em.21dtv.com/songs/60052169.mkv
妖怪女孩,http://em.21dtv.com/songs/60065311.mkv
渔光曲,http://em.21dtv.com/songs/60055547.mkv
一个人的天荒地老,http://em.21dtv.com/songs/60053037.mkv
一个人的天荒地老(演唱会),http://em.21dtv.com/songs/60053036.mkv
一个人哭,http://em.21dtv.com/songs/60053060.mkv
一个人流泪,http://em.21dtv.com/songs/60053066.mkv
一个人旅行,http://em.21dtv.com/songs/60087045.mkv
一个人万岁,http://em.21dtv.com/songs/60053088.mkv
一公升的眼泪,http://em.21dtv.com/songs/60091138.mkv
勇敢追梦的人,http://em.21dtv.com/songs/60143979.mkv
烟花,http://em.21dtv.com/songs/60056032.mkv
萤火虫,http://em.21dtv.com/songs/60054524.mkv
萤火虫飞啊飞,http://em.21dtv.com/songs/60095351.mkv
萤火虫飞呀飞,http://em.21dtv.com/songs/60100507.mkv
雨后的彩虹,http://em.21dtv.com/songs/60079339.mkv
永恒的承诺,http://em.21dtv.com/songs/60054636.mkv
越界,http://em.21dtv.com/songs/60079434.mkv
忆记(无原唱),http://em.21dtv.com/songs/60054116.mkv
又见大海,http://em.21dtv.com/songs/60055437.mkv
一脚浅拖,http://em.21dtv.com/songs/60109304.mkv
永记心间,http://em.21dtv.com/songs/60091040.mkv
夜空的星点,http://em.21dtv.com/songs/60116774.mkv
月亮女儿,http://em.21dtv.com/songs/60056417.mkv
月亮惹的祸,http://em.21dtv.com/songs/60096069.mkv
一路有你,http://em.21dtv.com/songs/60132304.mkv
月亮走我也走,http://em.21dtv.com/songs/60056454.mkv
沂蒙山小调,http://em.21dtv.com/songs/60054027.mkv
沂蒙小调,http://em.21dtv.com/songs/60054030.mkv
愿你,http://em.21dtv.com/songs/60164173.mkv
有你相随,http://em.21dtv.com/songs/60055238.mkv
有你相随(演唱会),http://em.21dtv.com/songs/60055237.mkv
原配,http://em.21dtv.com/songs/60122694.mkv
氧气,http://em.21dtv.com/songs/60088761.mkv
友情的安慰,http://em.21dtv.com/songs/60055057.mkv
一曲醉相思,http://em.21dtv.com/songs/60154584.mkv
愚人码头,http://em.21dtv.com/songs/60129078.mkv
依然想你,http://em.21dtv.com/songs/60054007.mkv
庸人自扰,http://em.21dtv.com/songs/60118963.mkv
一生的思念,http://em.21dtv.com/songs/60087967.mkv
一生的相守,http://em.21dtv.com/songs/60091072.mkv
有谁能懂我,http://em.21dtv.com/songs/60091078.mkv
一生相守,http://em.21dtv.com/songs/60053585.mkv
一万个理由,http://em.21dtv.com/songs/60053750.mkv
英雄,http://em.21dtv.com/songs/60119547.mkv
月下的相思,http://em.21dtv.com/songs/60056504.mkv
余兴节目,http://em.21dtv.com/songs/60055511.mkv
用心良苦,http://em.21dtv.com/songs/60054921.mkv
用心良苦 high party,http://em.21dtv.com/songs/60054917.mkv
用心良苦-high party2,http://em.21dtv.com/songs/60054923.mkv
遥相忆,http://em.21dtv.com/songs/60143309.mkv
姻缘,http://em.21dtv.com/songs/60054334.mkv
永远的恋人,http://em.21dtv.com/songs/60054706.mkv
永远的邀请,http://em.21dtv.com/songs/60105012.mkv
月圆歌,http://em.21dtv.com/songs/60126236.mkv
有一个美丽的地方,http://em.21dtv.com/songs/60091141.mkv
烟雨红尘,http://em.21dtv.com/songs/60152492.mkv
月园花好,http://em.21dtv.com/songs/60081449.mkv
一言难尽,http://em.21dtv.com/songs/60053803.mkv
有缘无份的爱,http://em.21dtv.com/songs/60093716.mkv
雨一直下,http://em.21dtv.com/songs/60055735.mkv
雨一直下(演唱会),http://em.21dtv.com/songs/60055733.mkv
野子,http://em.21dtv.com/songs/60119548.mkv
悠长的情线,http://em.21dtv.com/songs/60091053.mkv
这辈子注定要欠你,http://em.21dtv.com/songs/60155630.mkv
